year,grade,exam_family,month,external_post_id,source_content_key,source_subject_key,raw_subject_label,canonical_code,mapping_status,source_resource_key,resource_type,source_label,post_url,source_url,file_url,link_kind,link_status,published_at,source_updated_at,feed_updated_at,is_active
2024,3,national_mock,10,1646,main,물리학2,물리학2,physics_2,provisional,bVePtm/btsJ9M4RDME,question,2024년 10월 과탐_물리학2 문제.pdf,https://legendstudy.com/1646,https://blog.kakaocdn.net/dna/bVePtm/btsJ9M4RDME/x/2024년 10월 과탐_물리학2 문제.pdf,,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,물리학2,물리학2,physics_2,provisional,QAcOX/btsKagqN0HR,answer_explanation,"2024년 10월 과탐_물리학2 정답,해설.pdf",https://legendstudy.com/1646,"https://blog.kakaocdn.net/dna/QAcOX/btsKagqN0HR/x/2024년 10월 과탐_물리학2 정답,해설.pdf",,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,생명과학1,생명과학1,life_science_1,provisional,MKBYq/btsJ9v24CtR,question,2024년 10월 과탐_생명과학1 문제.pdf,https://legendstudy.com/1646,https://blog.kakaocdn.net/dna/MKBYq/btsJ9v24CtR/x/2024년 10월 과탐_생명과학1 문제.pdf,,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,생명과학1,생명과학1,life_science_1,provisional,by63iN/btsJ81aitxZ,answer_explanation,"2024년 10월 과탐_생명과학1 정답,해설.pdf",https://legendstudy.com/1646,"https://blog.kakaocdn.net/dna/by63iN/btsJ81aitxZ/x/2024년 10월 과탐_생명과학1 정답,해설.pdf",,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,생명과학2,생명과학2,life_science_2,provisional,O2CtN/btsJ87VQJbH,question,2024년 10월 과탐_생명과학2 문제.pdf,https://legendstudy.com/1646,https://blog.kakaocdn.net/dna/O2CtN/btsJ87VQJbH/x/2024년 10월 과탐_생명과학2 문제.pdf,,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,생명과학2,생명과학2,life_science_2,provisional,KdXjU/btsKaiWq7dM,answer_explanation,"2024년 10월 과탐_생명과학2 정답,해설.pdf",https://legendstudy.com/1646,"https://blog.kakaocdn.net/dna/KdXjU/btsKaiWq7dM/x/2024년 10월 과탐_생명과학2 정답,해설.pdf",,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,지구과학1,지구과학1,earth_science_1,provisional,cbA4fP/btsKaqNKnwf,question,2024년 10월 과탐_지구과학1 문제.pdf,https://legendstudy.com/1646,https://blog.kakaocdn.net/dna/cbA4fP/btsKaqNKnwf/x/2024년 10월 과탐_지구과학1 문제.pdf,,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,지구과학1,지구과학1,earth_science_1,provisional,cU6cB2/btsKbigRz72,answer_explanation,"2024년 10월 과탐_지구과학1 정답,해설.pdf",https://legendstudy.com/1646,"https://blog.kakaocdn.net/dna/cU6cB2/btsKbigRz72/x/2024년 10월 과탐_지구과학1 정답,해설.pdf",,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,지구과학2,지구과학2,earth_science_2,provisional,cUCVas/btsKawmApp8,question,2024년 10월 과탐_지구과학2 문제.pdf,https://legendstudy.com/1646,https://blog.kakaocdn.net/dna/cUCVas/btsKawmApp8/x/2024년 10월 과탐_지구과학2 문제.pdf,,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,지구과학2,지구과학2,earth_science_2,provisional,cwEjRg/btsJ9opvESO,answer_explanation,"2024년 10월 과탐_지구과학2 정답,해설.pdf",https://legendstudy.com/1646,"https://blog.kakaocdn.net/dna/cwEjRg/btsJ9opvESO/x/2024년 10월 과탐_지구과학2 정답,해설.pdf",,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,화학1,화학1,chemistry_1,provisional,bKizT2/btsKac3iwZa,question,2024년 10월 과탐_화학1 문제.pdf,https://legendstudy.com/1646,https://blog.kakaocdn.net/dna/bKizT2/btsKac3iwZa/x/2024년 10월 과탐_화학1 문제.pdf,,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,화학1,화학1,chemistry_1,provisional,Mmwws/btsKbiVskH4,answer_explanation,"2024년 10월 과탐_화학1 정답,해설.pdf",https://legendstudy.com/1646,"https://blog.kakaocdn.net/dna/Mmwws/btsKbiVskH4/x/2024년 10월 과탐_화학1 정답,해설.pdf",,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,화학2,화학2,chemistry_2,provisional,z2Pip/btsKbf5uVxb,question,2024년 10월 과탐_화학2 문제.pdf,https://legendstudy.com/1646,https://blog.kakaocdn.net/dna/z2Pip/btsKbf5uVxb/x/2024년 10월 과탐_화학2 문제.pdf,,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,화학2,화학2,chemistry_2,provisional,FMF94/btsJ87uO9Fd,answer_explanation,"2024년 10월 과탐_화학2 정답,해설.pdf",https://legendstudy.com/1646,"https://blog.kakaocdn.net/dna/FMF94/btsJ87uO9Fd/x/2024년 10월 과탐_화학2 정답,해설.pdf",,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,경제,경제,economics,provisional,byliSp/btsKbgchHpS,question,2024년 10월 사탐_경제 문제.pdf,https://legendstudy.com/1646,https://blog.kakaocdn.net/dna/byliSp/btsKbgchHpS/x/2024년 10월 사탐_경제 문제.pdf,,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,경제,경제,economics,provisional,cb0ZgC/btsJ9OhjYgq,answer_explanation,"2024년 10월 사탐_경제 정답,해설.pdf",https://legendstudy.com/1646,"https://blog.kakaocdn.net/dna/cb0ZgC/btsJ9OhjYgq/x/2024년 10월 사탐_경제 정답,해설.pdf",,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,동아시아사,동아시아사,east_asian_history,provisional,ncu7o/btsJ9mSRZwi,question,2024년 10월 사탐_동아시아사 문제.pdf,https://legendstudy.com/1646,https://blog.kakaocdn.net/dna/ncu7o/btsJ9mSRZwi/x/2024년 10월 사탐_동아시아사 문제.pdf,,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,동아시아사,동아시아사,east_asian_history,provisional,YFmXN/btsKa6VhYgF,answer_explanation,"2024년 10월 사탐_동아시아사 정답,해설.pdf",https://legendstudy.com/1646,"https://blog.kakaocdn.net/dna/YFmXN/btsKa6VhYgF/x/2024년 10월 사탐_동아시아사 정답,해설.pdf",,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,사회문화,사회문화,society_culture,provisional,7aEK8/btsKa1sSaH4,answer_explanation,"2024년 10월 사탐_사회문화 정답,해설.pdf",https://legendstudy.com/1646,"https://blog.kakaocdn.net/dna/7aEK8/btsKa1sSaH4/x/2024년 10월 사탐_사회문화 정답,해설.pdf",,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,,,,NULL_UNSCOPED_REVIEW,CjUv0/btsKajnvhDE,question,2024년 10월 사탐_사회문화1 문제.pdf,https://legendstudy.com/1646,https://blog.kakaocdn.net/dna/CjUv0/btsKajnvhDE/x/2024년 10월 사탐_사회문화1 문제.pdf,,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,생활과윤리,생활과윤리,life_ethics,provisional,wipxg/btsJ9mrcOVG,question,2024년 10월 사탐_생활과윤리 문제.pdf,https://legendstudy.com/1646,https://blog.kakaocdn.net/dna/wipxg/btsJ9mrcOVG/x/2024년 10월 사탐_생활과윤리 문제.pdf,,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,생활과윤리,생활과윤리,life_ethics,provisional,quxME/btsJ9M4RJnC,answer_explanation,"2024년 10월 사탐_생활과윤리 정답,해설.pdf",https://legendstudy.com/1646,"https://blog.kakaocdn.net/dna/quxME/btsJ9M4RJnC/x/2024년 10월 사탐_생활과윤리 정답,해설.pdf",,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,세계사,세계사,world_history,provisional,36Wdg/btsKaMisglQ,question,2024년 10월 사탐_세계사 문제.pdf,https://legendstudy.com/1646,https://blog.kakaocdn.net/dna/36Wdg/btsKaMisglQ/x/2024년 10월 사탐_세계사 문제.pdf,,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,세계사,세계사,world_history,provisional,UmQKx/btsKaxeLQSu,answer_explanation,"2024년 10월 사탐_세계사 정답,해설.pdf",https://legendstudy.com/1646,"https://blog.kakaocdn.net/dna/UmQKx/btsKaxeLQSu/x/2024년 10월 사탐_세계사 정답,해설.pdf",,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,세계지리,세계지리,world_geography,provisional,AAcQR/btsKbfj7LYR,question,2024년 10월 사탐_세계지리 문제.pdf,https://legendstudy.com/1646,https://blog.kakaocdn.net/dna/AAcQR/btsKbfj7LYR/x/2024년 10월 사탐_세계지리 문제.pdf,,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,세계지리,세계지리,world_geography,provisional,pABFX/btsJ90BK8xd,answer_explanation,"2024년 10월 사탐_세계지리 정답,해설.pdf",https://legendstudy.com/1646,"https://blog.kakaocdn.net/dna/pABFX/btsJ90BK8xd/x/2024년 10월 사탐_세계지리 정답,해설.pdf",,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,윤리와사상,윤리와사상,ethics_thought,provisional,bwUeYM/btsKazp7aIL,question,2024년 10월 사탐_윤리와사상 문제.pdf,https://legendstudy.com/1646,https://blog.kakaocdn.net/dna/bwUeYM/btsKazp7aIL/x/2024년 10월 사탐_윤리와사상 문제.pdf,,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,윤리와사상,윤리와사상,ethics_thought,provisional,NYlmo/btsKaKEVL62,answer_explanation,"2024년 10월 사탐_윤리와사상 정답,해설.pdf",https://legendstudy.com/1646,"https://blog.kakaocdn.net/dna/NYlmo/btsKaKEVL62/x/2024년 10월 사탐_윤리와사상 정답,해설.pdf",,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,정치와법,정치와법,politics_law,provisional,bdfOmd/btsJ9Mqdbx5,question,2024년 10월 사탐_정치와법 문제.pdf,https://legendstudy.com/1646,https://blog.kakaocdn.net/dna/bdfOmd/btsJ9Mqdbx5/x/2024년 10월 사탐_정치와법 문제.pdf,,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,정치와법,정치와법,politics_law,provisional,bhmv6H/btsJ9OuMyvF,answer_explanation,"2024년 10월 사탐_정치와법 정답,해설.pdf",https://legendstudy.com/1646,"https://blog.kakaocdn.net/dna/bhmv6H/btsJ9OuMyvF/x/2024년 10월 사탐_정치와법 정답,해설.pdf",,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,한국지리,한국지리,korean_geography,provisional,bT0hiz/btsJ8V81Grk,question,2024년 10월 사탐_한국지리 문제.pdf,https://legendstudy.com/1646,https://blog.kakaocdn.net/dna/bT0hiz/btsJ8V81Grk/x/2024년 10월 사탐_한국지리 문제.pdf,,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,national_mock,10,1646,main,한국지리,한국지리,korean_geography,provisional,EJvqB/btsJ9owlIiP,answer_explanation,"2024년 10월 사탐_한국지리 정답,해설.pdf",https://legendstudy.com/1646,"https://blog.kakaocdn.net/dna/EJvqB/btsJ9owlIiP/x/2024년 10월 사탐_한국지리 정답,해설.pdf",,unknown,unchecked,2024-10-18,2024-10-18,2024-10-18,False
2024,3,csat,11,1649,main,국어(언매),국어(언매),korean,provisional,bh29HU/btsKMOlWUeA,question,2025학년도 수능_국어(언매) 문제.pdf,https://legendstudy.com/1649,https://blog.kakaocdn.net/dna/bh29HU/btsKMOlWUeA/x/2025학년도 수능_국어(언매) 문제.pdf,,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,국어(언매),국어(언매),korean,provisional,bzjtLB/btsKMNAzruz,answer_explanation,"2025학년도 수능_국어(언매) 정답,해설.pdf",https://legendstudy.com/1649,"https://blog.kakaocdn.net/dna/bzjtLB/btsKMNAzruz/x/2025학년도 수능_국어(언매) 정답,해설.pdf",,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,국어(화작),국어(화작),korean,provisional,9DPjM/btsKLezqrq4,question,2025학년도 수능_국어(화작) 문제.pdf,https://legendstudy.com/1649,https://blog.kakaocdn.net/dna/9DPjM/btsKLezqrq4/x/2025학년도 수능_국어(화작) 문제.pdf,,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,국어(화작),국어(화작),korean,provisional,bk6pNu/btsKMbWv9pc,answer_explanation,"2025학년도 수능_국어(화작) 정답,해설.pdf",https://legendstudy.com/1649,"https://blog.kakaocdn.net/dna/bk6pNu/btsKMbWv9pc/x/2025학년도 수능_국어(화작) 정답,해설.pdf",,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,수학(기하),수학(기하),math,provisional,SQBK4/btsKL8ZLKZo,question,2025학년도 수능_수학(기하) 문제.pdf,https://legendstudy.com/1649,https://blog.kakaocdn.net/dna/SQBK4/btsKL8ZLKZo/x/2025학년도 수능_수학(기하) 문제.pdf,,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,수학(기하),수학(기하),math,provisional,HTFE1/btsKLwNnzSr,answer_explanation,"2025학년도 수능_수학(기하) 정답,해설.pdf",https://legendstudy.com/1649,"https://blog.kakaocdn.net/dna/HTFE1/btsKLwNnzSr/x/2025학년도 수능_수학(기하) 정답,해설.pdf",,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,수학(미적),수학(미적),math,provisional,I8IGi/btsKMogN720,question,2025학년도 수능_수학(미적) 문제.pdf,https://legendstudy.com/1649,https://blog.kakaocdn.net/dna/I8IGi/btsKMogN720/x/2025학년도 수능_수학(미적) 문제.pdf,,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,,,,NULL_UNSCOPED_REVIEW,k5ifh/btsKLgjH8o5,answer_explanation,"2025학년도 수능_수학(미정) 정답,해설.pdf",https://legendstudy.com/1649,"https://blog.kakaocdn.net/dna/k5ifh/btsKLgjH8o5/x/2025학년도 수능_수학(미정) 정답,해설.pdf",,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,수학(확통),수학(확통),math,provisional,UTlai/btsKLbpjLnc,question,2025학년도 수능_수학(확통) 문제.pdf,https://legendstudy.com/1649,https://blog.kakaocdn.net/dna/UTlai/btsKLbpjLnc/x/2025학년도 수능_수학(확통) 문제.pdf,,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,수학(확통),수학(확통),math,provisional,qjyx0/btsKKFYApem,answer_explanation,"2025학년도 수능_수학(확통) 정답,해설.pdf",https://legendstudy.com/1649,"https://blog.kakaocdn.net/dna/qjyx0/btsKKFYApem/x/2025학년도 수능_수학(확통) 정답,해설.pdf",,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,영어,영어,english,provisional,c6bbYO/btsKMi8TtcV,question,2025학년도 수능_영어 문제.pdf,https://legendstudy.com/1649,https://blog.kakaocdn.net/dna/c6bbYO/btsKMi8TtcV/x/2025학년도 수능_영어 문제.pdf,,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,영어,영어,english,provisional,bz8ltN/btsKLp1TVcH,listening_script,2025학년도 수능_영어 듣기대본.pdf,https://legendstudy.com/1649,https://blog.kakaocdn.net/dna/bz8ltN/btsKLp1TVcH/x/2025학년도 수능_영어 듣기대본.pdf,,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,영어,영어,english,provisional,AXcKJ/btsKKNPLDwx,answer_explanation,"2025학년도 수능_영어 정답,해설.pdf",https://legendstudy.com/1649,"https://blog.kakaocdn.net/dna/AXcKJ/btsKKNPLDwx/x/2025학년도 수능_영어 정답,해설.pdf",,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,한국사,한국사,korean_history,provisional,cuD7pi/btsKKx0LYDw,question,2025학년도 수능_한국사 문제.pdf,https://legendstudy.com/1649,https://blog.kakaocdn.net/dna/cuD7pi/btsKKx0LYDw/x/2025학년도 수능_한국사 문제.pdf,,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,한국사,한국사,korean_history,provisional,bhxH0R/btsKMG2BOEn,answer_explanation,"2025학년도 수능_한국사 정답,해설.pdf",https://legendstudy.com/1649,"https://blog.kakaocdn.net/dna/bhxH0R/btsKMG2BOEn/x/2025학년도 수능_한국사 정답,해설.pdf",,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,물리학1,물리학1,physics_1,provisional,BZ3ov/btsKMM2LcR4,question,2025학년도 수능_t 물리학1 문제.pdf,https://legendstudy.com/1649,https://blog.kakaocdn.net/dna/BZ3ov/btsKMM2LcR4/x/2025학년도 수능_t 물리학1 문제.pdf,,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,물리학1,물리학1,physics_1,provisional,cDpWpR/btsKL2FnDIT,answer_explanation,"2025학년도 수능_t 물리학1 정답,해설.pdf",https://legendstudy.com/1649,"https://blog.kakaocdn.net/dna/cDpWpR/btsKL2FnDIT/x/2025학년도 수능_t 물리학1 정답,해설.pdf",,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,물리학2,물리학2,physics_2,provisional,RbAht/btsKMMn8fSP,question,2025학년도 수능_t 물리학2 문제.pdf,https://legendstudy.com/1649,https://blog.kakaocdn.net/dna/RbAht/btsKMMn8fSP/x/2025학년도 수능_t 물리학2 문제.pdf,,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,물리학2,물리학2,physics_2,provisional,siqQi/btsKLxMhimA,answer_explanation,"2025학년도 수능_t 물리학2 정답,해설.pdf",https://legendstudy.com/1649,"https://blog.kakaocdn.net/dna/siqQi/btsKLxMhimA/x/2025학년도 수능_t 물리학2 정답,해설.pdf",,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,생명과학1,생명과학1,life_science_1,provisional,0nAwu/btsKMhozyCW,question,2025학년도 수능_t 생명과학1 문제.pdf,https://legendstudy.com/1649,https://blog.kakaocdn.net/dna/0nAwu/btsKMhozyCW/x/2025학년도 수능_t 생명과학1 문제.pdf,,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,생명과학1,생명과학1,life_science_1,provisional,cWACzi/btsKLu9NMuY,answer_explanation,"2025학년도 수능_t 생명과학1 정답,해설.pdf",https://legendstudy.com/1649,"https://blog.kakaocdn.net/dna/cWACzi/btsKLu9NMuY/x/2025학년도 수능_t 생명과학1 정답,해설.pdf",,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,생명과학2,생명과학2,life_science_2,provisional,mgWya/btsKKxsS3LE,question,2025학년도 수능_t 생명과학2 문제.pdf,https://legendstudy.com/1649,https://blog.kakaocdn.net/dna/mgWya/btsKKxsS3LE/x/2025학년도 수능_t 생명과학2 문제.pdf,,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,생명과학2,생명과학2,life_science_2,provisional,sg0XY/btsKLjm8132,answer_explanation,"2025학년도 수능_t 생명과학2 정답,해설.pdf",https://legendstudy.com/1649,"https://blog.kakaocdn.net/dna/sg0XY/btsKLjm8132/x/2025학년도 수능_t 생명과학2 정답,해설.pdf",,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,지구과학1,지구과학1,earth_science_1,provisional,b0ohhx/btsKMNAzvqb,question,2025학년도 수능_t 지구과학1 문제.pdf,https://legendstudy.com/1649,https://blog.kakaocdn.net/dna/b0ohhx/btsKMNAzvqb/x/2025학년도 수능_t 지구과학1 문제.pdf,,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,지구과학1,지구과학1,earth_science_1,provisional,QUaNX/btsKMEqj8nv,answer_explanation,"2025학년도 수능_t 지구과학1 정답,해설.pdf",https://legendstudy.com/1649,"https://blog.kakaocdn.net/dna/QUaNX/btsKMEqj8nv/x/2025학년도 수능_t 지구과학1 정답,해설.pdf",,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,지구과학2,지구과학2,earth_science_2,provisional,JFIK7/btsKLy5t0pK,question,2025학년도 수능_t 지구과학2 문제.pdf,https://legendstudy.com/1649,https://blog.kakaocdn.net/dna/JFIK7/btsKLy5t0pK/x/2025학년도 수능_t 지구과학2 문제.pdf,,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,지구과학2,지구과학2,earth_science_2,provisional,c6OuMJ/btsKMIlOzqy,answer_explanation,"2025학년도 수능_t 지구과학2 정답,해설.pdf",https://legendstudy.com/1649,"https://blog.kakaocdn.net/dna/c6OuMJ/btsKMIlOzqy/x/2025학년도 수능_t 지구과학2 정답,해설.pdf",,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,화학1,화학1,chemistry_1,provisional,MOzf9/btsKMNAzwlH,question,2025학년도 수능_t 화학1 문제.pdf,https://legendstudy.com/1649,https://blog.kakaocdn.net/dna/MOzf9/btsKMNAzwlH/x/2025학년도 수능_t 화학1 문제.pdf,,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,화학1,화학1,chemistry_1,provisional,lg7ca/btsKL0gqTQ4,answer_explanation,"2025학년도 수능_t 화학1 정답,해설.pdf",https://legendstudy.com/1649,"https://blog.kakaocdn.net/dna/lg7ca/btsKL0gqTQ4/x/2025학년도 수능_t 화학1 정답,해설.pdf",,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,화학2,화학2,chemistry_2,provisional,bkTFWX/btsKLeTLCl7,question,2025학년도 수능_t 화학2 문제.pdf,https://legendstudy.com/1649,https://blog.kakaocdn.net/dna/bkTFWX/btsKLeTLCl7/x/2025학년도 수능_t 화학2 문제.pdf,,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,화학2,화학2,chemistry_2,provisional,8EQez/btsKLwmgH8X,answer_explanation,"2025학년도 수능_t 화학2 정답,해설.pdf",https://legendstudy.com/1649,"https://blog.kakaocdn.net/dna/8EQez/btsKLwmgH8X/x/2025학년도 수능_t 화학2 정답,해설.pdf",,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,경제,경제,economics,provisional,5GeJV/btsKLZPpgsw,question,2025학년도 수능_s 경제 문제.pdf,https://legendstudy.com/1649,https://blog.kakaocdn.net/dna/5GeJV/btsKLZPpgsw/x/2025학년도 수능_s 경제 문제.pdf,,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,경제,경제,economics,provisional,JZMOp/btsKKpoaKxB,answer_explanation,"2025학년도 수능_s 경제 정답,해설.pdf",https://legendstudy.com/1649,"https://blog.kakaocdn.net/dna/JZMOp/btsKKpoaKxB/x/2025학년도 수능_s 경제 정답,해설.pdf",,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,동아시아사,동아시아사,east_asian_history,provisional,Olm5y/btsKMDroL7H,question,2025학년도 수능_s 동아시아사 문제.pdf,https://legendstudy.com/1649,https://blog.kakaocdn.net/dna/Olm5y/btsKMDroL7H/x/2025학년도 수능_s 동아시아사 문제.pdf,,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,동아시아사,동아시아사,east_asian_history,provisional,ccfzYJ/btsKLs5pS7T,answer_explanation,"2025학년도 수능_s 동아시아사 정답,해설.pdf",https://legendstudy.com/1649,"https://blog.kakaocdn.net/dna/ccfzYJ/btsKLs5pS7T/x/2025학년도 수능_s 동아시아사 정답,해설.pdf",,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,사회문화,사회문화,society_culture,provisional,cm9w74/btsKL9j4KHu,question,2025학년도 수능_s 사회문화 문제.pdf,https://legendstudy.com/1649,https://blog.kakaocdn.net/dna/cm9w74/btsKL9j4KHu/x/2025학년도 수능_s 사회문화 문제.pdf,,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,사회문화,사회문화,society_culture,provisional,OUyae/btsKK4jxQjY,answer_explanation,"2025학년도 수능_s 사회문화 정답,해설.pdf",https://legendstudy.com/1649,"https://blog.kakaocdn.net/dna/OUyae/btsKK4jxQjY/x/2025학년도 수능_s 사회문화 정답,해설.pdf",,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,생활과윤리,생활과윤리,life_ethics,provisional,bnrOEh/btsKKGpHXsj,question,2025학년도 수능_s 생활과윤리 문제.pdf,https://legendstudy.com/1649,https://blog.kakaocdn.net/dna/bnrOEh/btsKKGpHXsj/x/2025학년도 수능_s 생활과윤리 문제.pdf,,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,생활과윤리,생활과윤리,life_ethics,provisional,bWLqzo/btsKMonz0fO,answer_explanation,"2025학년도 수능_s 생활과윤리 정답,해설.pdf",https://legendstudy.com/1649,"https://blog.kakaocdn.net/dna/bWLqzo/btsKMonz0fO/x/2025학년도 수능_s 생활과윤리 정답,해설.pdf",,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,세계사,세계사,world_history,provisional,cqiSxD/btsKLpgu8lF,question,2025학년도 수능_s 세계사 문제.pdf,https://legendstudy.com/1649,https://blog.kakaocdn.net/dna/cqiSxD/btsKLpgu8lF/x/2025학년도 수능_s 세계사 문제.pdf,,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
2024,3,csat,11,1649,main,세계사,세계사,world_history,provisional,DPuiP/btsKKNbcBPZ,answer_explanation,"2025학년도 수능_s 세계사 정답,해설.pdf",https://legendstudy.com/1649,"https://blog.kakaocdn.net/dna/DPuiP/btsKKNbcBPZ/x/2025학년도 수능_s 세계사 정답,해설.pdf",,unknown,unchecked,2024-11-16,2024-11-16,2024-11-16,False
